Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;SHAP Single Explanation Precision;SHAP Single Explanation Recall;LIME Precision;LIME Recall;LIME Single Explanation Precision;LIME Single Explanation Recall;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;0.9;0.41428571428571426;0.7917740927464639;0.4157008630001099;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.4;0.8106169297891394;0.252269239569876;1.0;0.1560695421113972
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.47000000000000003;0.7698645401834351;0.6526559674012117;1.0;0.2123744713530329
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.95;0.6166666666666667;0.8127679335916524;0.6740453352610142;1.0;0.3252745312665513
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6;0.8709473618900919;0.6322268656041434;1.0;0.1590257392017329
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.944384858044164;0.1044032994032994;0.8887697160883281;0.6084068246161314
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.5;0.867066479280477;0.4320928942784038;1.0;0.2021233069977426
1;0;0.6341463414634146;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.5555555555555556;1.0;0.33333333333333337;0.7709875845770235;0.5680428881395414;0.9213164944508228;0.357500621206205
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.4666666666666666;0.8848552996954613;0.3477905455904334;1.0;0.0
0;0;0.5454545454545454;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.95;0.2777777777777778;0.7845800366741914;0.7021393790773763;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6;0.9441113745203888;0.6506413269599708;1.0;0.0661014573991031
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.7;0.5438474354025236;0.5539189486283802;1.0;0.0
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.8333333333333334;1.0;0.33333333333333337;0.7506514521998775;0.5216889042387102;0.8766806990687588;0.3257418257418257
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.5625;0.9331086899819736;0.443372590937221;1.0;0.2011098289437958
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.3111111111111111;0.8579273858864317;0.7902994845329084;1.0;0.0
1;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.425;0.7701796603057323;0.4605582573796452;1.0;0.0976377952755905
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6166666666666667;0.8776065908752042;0.4747633356778937;1.0;0.112563598300418
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.37142857142857133;0.8308579709260254;0.6691837287919378;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.41000000000000003;0.9102885106423736;0.6797765353628495;1.0;0.1335002956636205
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.8333333333333334;1.0;0.4666666666666666;0.6896896153155024;0.4788439462382522;0.8590636560785814;0.1954450954450954
1;0;0.6666666666666666;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.875;0.85;0.1875;0.7491222302583996;0.4723378075011974;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.45;0.87242836259814;0.4378009279901231;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.85;0.45;0.6186597822510165;0.5481742736003997;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.3555555555555555;0.5397534214252006;0.7595641680366196;1.0;0.0
0;0;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;0.9;0.33333333333333337;0.9147584919226712;0.5712641081556347;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.3443908851884312;0.9222012578616352;0.7640586963291021
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.9867532467532468;0.045202922077922;0.9823376623376624;0.1719805194805194
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6333333333333334;0.8512646343472432;0.5672345649066843;1.0;0.1920764679012845
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6;0.8097268889341074;0.6862437891600206;1.0;0.0795128696008664
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.39;0.7129503647924563;0.6797103645909337;1.0;0.1676733625057921
1;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;0.9;0.4375;0.9221589291555538;0.2739402926615595;1.0;0.2815537605213141
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.42857142857142855;1.0;0.3999999999999999;0.7094383020803753;0.5301452523795588;1.0;0.0
0;0;0.7272727272727273;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.38;1.0;0.2807770961145194;1.0;0.0
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.4625;0.8591807138368905;0.1281868178998904;1.0;0.1206658973662774
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.6;1.0;0.4;0.7829217238907786;0.6741263833350529;1.0;0.124910020953268
0;0;0.6965174129353234;0.5;1.0;0.5;1.0;0.0;1.0;0.0;0.5;0.7212078180483088;0.1283550744940338;0.9911688311688313;0.1719805194805194
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.4;0.7534035156336036;0.6628084549485325;1.0;0.0385569115079682
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9178750697155604;0.1972332515317201;0.9911688311688313;0.267849025974026
1;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.625;1.0;0.35;0.7042278504903419;0.4640521598561962;1.0;0.0
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.625;1.0;0.325;0.7832142409010754;0.493966305325773;1.0;0.0
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.8333333333333334;1.0;0.45;0.5753001158381845;0.6382078271542218;0.8590636560785814;0.2268368886015944
0;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.4625;0.910282437143488;0.5431358868487672;1.0;0.3417322834645669
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.4625;0.9358252455049229;0.5680308700377886;1.0;0.2413317947325549
0;0;0.65625;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.78;0.6032365575678493;0.8804564732841991;1.0;0.232132855934955
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.72;0.8368139312902082;0.5673163623414228;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9611006289308176;0.2986178523603394;0.9611006289308176;0.6863792286105455
1;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.625;0.95;0.475;0.8619319780807018;0.6086138515638553;1.0;0.0919471153846154
0;0;0.9411764705882352;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.39999999999999997;0.9367416732751784;0.5054858126652004;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.41000000000000003;0.6922047782745709;0.356431588780442;1.0;0.1451041160580155
0;0;0.5921908893709328;0.5;1.0;0.5;1.0;1.0;0.8333333333333334;1.0;0.4499999999999999;0.5748310937321535;0.7551508812972686;0.8942977420589361;0.2722042663219134
0;0;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.34444444444444444;0.6184895833333333;0.6954504985754986;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.34444444444444444;0.781856701288319;0.563815119180248;1.0;0.0
1;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6199999999999999;0.4764584334390267;0.609007997497523;1.0;0.0
0;0;0.65625;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.6350590839694874;0.5122561225288114;0.0911680911680912;0.5670816392465876
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.2875;0.7739313601711271;0.5775507353047552;1.0;0.0
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.45;0.8108392138458798;0.7183203769542906;1.0;0.2105848289793111
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.49000000000000005;0.8069334765897296;0.4636478449227492;1.0;0.1930217685212104
0;0;0.5921908893709328;0.5;1.0;0.5;1.0;1.0;0.8333333333333334;1.0;0.33333333333333337;0.6678984423319381;0.3409363439214186;0.8590636560785814;0.492580808316849
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.3666666666666667;0.7021866125399386;0.4328800715689187;1.0;0.0
1;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.4666666666666666;0.8055171583481517;0.7036803673151432;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714285;0.8273045741167051;0.524168545786374;1.0;0.06875
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.7;0.95;0.48;0.6999860107292846;0.604521190994393;1.0;0.2041421126931943
0;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.375;0.870930058789726;0.4630356826381511;0.2595222441376287;0.3702388779311856
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.3666666666666667;0.4630456583294007;0.6435756064959108;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.3999999999999999;0.7757819496295474;0.3990844457661467;1.0;0.0
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9222012578616352;0.4555864355481251;0.8833018867924528;0.7296087703680059
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5142857142857142;0.84978575589716;0.5300214224431525;1.0;0.103125
1;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.325;0.8630015352148953;0.5741091807229214;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.5571428571428572;0.9153236950308468;0.3900811149218793;1.0;0.1526241534988713
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;0.9;0.31111111111111117;0.4217788461538462;0.5379195804195804;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.9333333333333333;0.42222222222222217;0.7436974700770389;0.634487163445547;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.85;0.32222222222222224;0.6713023767820008;0.6593741827190769;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;0.95;0.5142857142857142;0.8002167552697348;0.5554561488960832;1.0;0.103125
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.7;0.95;0.45999999999999996;0.8202853446926144;0.5072696578737801;1.0;0.1407396310500338
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.275;0.8153625903173531;0.3477356328290674;1.0;0.0
0;0;0.6666666666666666;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;1.0;0.225;0.9235646449777352;0.294707081333421;1.0;0.0
1;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.72;0.7158206533493474;0.6160252897576642;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.3111111111111111;0.6931689476168004;0.6268477430132398;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.5714285714285714;0.8521924587569899;0.5732104700854701;1.0;0.2557491534988713
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;0.9;0.34444444444444444;0.3096301321378008;0.6379996520016871;1.0;0.0
0;0;0.65625;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.3768919960712816;0.1832123302734434;0.9706653767601848;0.3806958905993856
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6;0.9051569506726458;0.5156246444530755;1.0;0.2168496875110342
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.525;0.9544654957331836;0.5328675635364439;1.0;0.2413317947325549
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.9095714285714286;0.3706899822169532;0.7287142857142856;0.9312128037937168
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;0.95;0.42857142857142855;0.8953049948099749;0.6182726305526032;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.9943317972350232;0.3242940918542687;0.996221198156682;0.4709636652276245
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9344219195438708;0.1283550744940338;0.9911688311688313;0.2039366883116883
1;0;0.5921908893709328;0.5;1.0;0.5;1.0;1.0;1.0;0.95;0.3;0.5481578915701568;0.555085225351725;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.9;0.33333333333333337;0.4630456583294007;0.6978439257278037;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.36666666666666664;0.5397534214252006;0.9242893638923606;1.0;0.0
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.8887697160883281;0.4408453264283042;0.8331545741324922;0.7114467352940789
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.1369182453253717;0.9550650759219088;0.645588631051595
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.7;0.7165092140486505;0.7078256748534234;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.3999999999999999;0.6492715332017724;0.4721943168771527;1.0;0.0
1;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.3875;0.7122101706223921;0.7326517353306788;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.4192305555495739;0.944384858044164;0.6883415910844846
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.8833018867924528;0.3371237213876809;0.8444025157232704;0.5121620885958593
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.625;1.0;0.325;0.7879162148003824;0.440284882772705;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;0.95;0.42857142857142855;0.8521924587569899;0.5684254768877706;1.0;0.0
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.8333333333333334;1.0;0.4833333333333333;0.7233849845439411;0.6652574794409423;0.8414466130884042;0.3175716440422323
0;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.3125;0.9938733859256644;0.8874153888658654;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;0.95;0.5142857142857142;0.9192187231113406;0.5595785803216906;1.0;0.2323716139954853
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6199999999999999;0.7273511493816031;0.6024654297985614;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.42857142857142855;0.95;0.37142857142857133;0.8264663233319995;0.7624668848083027;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.6;1.0;0.4;0.7851263030385517;0.7726547705341945;1.0;0.1186948975859448
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.3555555555555555;0.7660903776532972;0.6541634840270372;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714287;0.7690819768471557;0.5611302462048731;1.0;0.2755905511811024
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714286;0.7440734633266433;0.5411422666319428;1.0;0.034375
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;1.0;0.4333333333333333;0.7767110968875832;0.6060886891253181;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.4;0.8129571009604983;0.3002512607462838;1.0;0.1652982111627629
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.6666666666666666;1.0;0.35;0.7550864054841963;0.3569229902190649;0.8766806990687588;0.5577291734652141
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714286;0.8568633717081576;0.7521367521367522;1.0;0.0646233069977426
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.45;0.9004656713068662;0.4550989504669381;1.0;0.2011098289437958
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.3777777777777778;0.6025164995617776;0.7218523874626884;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.4;0.9114543640425044;0.4826946135371061;1.0;0.1474792674010447
0;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.3875;0.6347858004299722;0.8734998606518192;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.48999999999999994;0.714497177105875;0.3918015710105348;1.0;0.1762379526666364
0;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.425;0.8678133886991983;0.6964367228447446;1.0;0.0
1;0;0.7096774193548387;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.37777777777777777;0.7395138149721379;0.4415907844093045;0.987019448213478;0.6989411000007766
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714286;0.8660627048420011;0.4747563830366378;1.0;0.2901241534988713
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7;0.7703380148597798;0.6276894655611392;1.0;0.0
0;0;0.9947368421052633;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.41000000000000003;0.8017072225390792;0.4211695577885461;1.0;0.2657549519626331
0;0;0.5921908893709328;0.5;1.0;0.5;1.0;1.0;0.8333333333333334;0.95;0.26666666666666666;0.6179165422592889;0.6304561467780835;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.4800000000000001;0.8612391897751848;0.412296098739674;1.0;0.1680489222102706
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5285714285714285;0.9182153328795488;0.5388354700854701;1.0;0.0646233069977426
0;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.4625;0.7470770956307411;0.5366506090776421;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.41000000000000003;0.7146247646699342;0.677226064584779;1.0;0.124910020953268
0;0;0.5454545454545454;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.9;0.14444444444444446;0.739859867036841;0.7127899754765427;1.0;0.0
1;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.625;1.0;0.4;0.7807892896138959;0.4785726621502998;1.0;0.1608878631550366
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;1.0;0.4111111111111111;0.5397534214252006;0.7035555061090395;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;0.9;0.33333333333333337;0.6931689476168004;0.5277005360535327;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.3555555555555556;0.6164611845210005;0.6379996520016871;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.4833333333333333;0.8850252462836764;0.661310413552566;1.0;0.0
0;0;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.4666666666666667;0.8215899668325042;0.4608596494025597;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.4666666666666666;0.6031291004182222;0.5093932647597332;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.95;0.41000000000000003;0.7821344770959116;0.464140834290088;1.0;0.1885536761252594
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.42000000000000004;0.6898829346191422;0.4866163550075559;1.0;0.1762636372161446
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;1.0;0.4;0.8950849777955858;0.40087114861719;1.0;0.1693028296241308
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.95;0.6333333333333334;0.856425513134932;0.7182651610394928;1.0;0.1322029147982062
1;0;0.5921908893709328;0.5;1.0;0.5;1.0;1.0;0.5;1.0;0.2;0.7380845652371997;0.6572641562921191;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.39;0.901102684389159;0.5228594241778783;1.0;0.184853911926497
1;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9;0.3;0.8;0.7370574563881952
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.9074299925519438;0.0363717532467532;0.9911688311688313;0.1719805194805194
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.41000000000000003;0.7082661182956969;0.7133733622064652;1.0;0.1964577323208921
0;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.4125;0.8432805824905513;0.7341338618278275;1.0;0.1608878631550366
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.3571428571428571;0.769203905101205;0.5615651435147704;1.0;0.0
1;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.3125;0.728344980143144;0.5123661610902983;1.0;0.0
0;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.4125;0.8323908709262366;0.4778088573777238;1.0;0.0976377952755905
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.5428571428571428;0.6245621091923202;0.5962403527235617;1.0;0.1375
0;0;0.8487584650112867;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.6399999999999999;0.6552210919061824;0.515093015648698;1.0;0.0
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.65;0.7342663360979708;0.3669435708739347;0.0610363726955653;0.5902010007861873
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.42857142857142855;1.0;0.4164360587002097;0.7875621890547264;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.4;0.6811094257845238;0.5603377354650914;1.0;0.1101046228755923
0;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.5166666666666666;0.7095361624868415;0.3846733249492065;0.8238295700982268;0.0447552447552447
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.38;0.6316746500118038;0.5482798945265756;1.0;0.1358754470066497
1;0;0.6363636363636364;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.3142857142857143;0.958351409978308;0.0472636815920398;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;0.9731358885017422;0.1624254124254124;1.0;0.5521940907220095
0;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.75;0.9;0.3125;0.5177049099229439;0.6434189505081741;1.0;0.0
1;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.45;0.9350226860254084;0.4083475183970703;1.0;0.0251885775862068
1;0;0.65625;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;1.0;0.8;0.6928125816248403;0.4207303514438369;0.9119961302805546;0.3710501988605825
1;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.4125;0.8226043473370895;0.5210662415868039;1.0;0.0
0;0;0.930648769574944;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.33333333333333337;0.6892663118689925;0.6192495585257342;1.0;0.0
0;0;0.6965174129353234;1.0;1.0;1.0;1.0;0.0;0.5;0.0;0.5;0.9943317972350232;0.2312300486535172;0.8022789115646258;0.8590417299600958
0;0;0.8041237113402062;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.575;0.6551700137400609;0.4495958171421;1.0;0.0974978475719164
1;0;0.7508090614886731;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.3;0.7205583964453512;0.5954510042733171;1.0;0.0
1;0;0.5921908893709328;0.0;1.0;0.0;1.0;1.0;0.6666666666666666;1.0;0.33333333333333337;0.7056981227751824;0.4313126240800644;0.8414466130884042;0.3765871344551548
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.48571428571428577;0.916285704462037;0.4692843554695828;1.0;0.1333733069977426
0;0;0.9802197802197802;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.4499999999999999;0.821237164364209;0.5820454119526353;1.0;0.0
0;0;0.9532908704883228;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.41000000000000003;0.6619655129742442;0.6725877676302237;1.0;0.0899105277708448
0;0;0.7272727272727273;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.4;1.0;0.0701942740286298;1.0;0.0
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.43000000000000005;0.8338862849006885;0.4872313871695927;1.0;0.1336739222102706
0;0;1.0;1.0;1.0;1.0;1.0;1.0;0.7;1.0;0.4;0.6850051754649571;0.3397754815665263;1.0;0.2626842765413769
0;0;0.65625;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;1.0;0.8;0.6930289641629848;0.6282895548063747;0.9706653767601848;0.232132855934955
1;0;0.6341463414634146;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.5555555555555556;0.9;0.33333333333333337;0.8096462938164639;0.5698737758176249;0.93115193264447;0.478422942128526
0;0;0.8769230769230769;1.0;1.0;1.0;1.0;1.0;0.875;0.95;0.4;0.728344980143144;0.5160570593771353;1.0;0.0
0;0;0.7272727272727273;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.5799999999999998;0.9703980099502488;0.2338308457711442;0.9661691542288556;0.1171875
